GO.ID	Term	Annotated	Significant	Expected	P_value
551	GO:0035651	AP-3 adaptor complex binding	1	1	0.39	0.38978
552	GO:0004750	D-ribulose-phosphate 3-epimerase activity	1	1	0.39	0.38978
553	GO:0017172	cysteine dioxygenase activity	1	1	0.39	0.38978
554	GO:0004754	saccharopine dehydrogenase (NAD+, L-lysine-forming) activity	1	1	0.39	0.38978
555	GO:0070012	oligopeptidase activity	1	1	0.39	0.38978
556	GO:0052840	inositol diphosphate tetrakisphosphate diphosphatase activity	1	1	0.39	0.38978
557	GO:0004781	sulfate adenylyltransferase (ATP) activity	1	1	0.39	0.38978
558	GO:0008142	oxysterol binding	1	1	0.39	0.38978
559	GO:0047693	ATP diphosphatase activity	1	1	0.39	0.38978
560	GO:0052843	inositol-1-diphosphate-2,3,4,5,6-pentakisphosphate diphosphatase activity	1	1	0.39	0.38978
561	GO:0052844	inositol-3-diphosphate-1,2,4,5,6-pentakisphosphate diphosphatase activity	1	1	0.39	0.38978
562	GO:0052845	inositol-5-diphosphate-1,2,3,4,6-pentakisphosphate diphosphatase activity	1	1	0.39	0.38978
563	GO:0052846	inositol-1,5-bisdiphosphate-2,3,4,6-tetrakisphosphate 1-diphosphatase activity	1	1	0.39	0.38978
564	GO:0052847	inositol-1,5-bisdiphosphate-2,3,4,6-tetrakisphosphate 5-diphosphatase activity	1	1	0.39	0.38978
565	GO:0004788	thiamine diphosphokinase activity	1	1	0.39	0.38978
566	GO:0033990	ectoine synthase activity	1	1	0.39	0.38978
567	GO:0052848	inositol-3,5-bisdiphosphate-2,3,4,6-tetrakisphosphate 5-diphosphatase activity	1	1	0.39	0.38978
568	GO:0017128	phospholipid scramblase activity	1	1	0.39	0.38978
569	GO:0005459	UDP-galactose transmembrane transporter activity	1	1	0.39	0.38978
570	GO:0015432	ABC-type bile acid transporter activity	1	1	0.39	0.38978
571	GO:0017113	dihydropyrimidine dehydrogenase (NADP+) activity	1	1	0.39	0.38978
572	GO:0004778	succinyl-CoA hydrolase activity	1	1	0.39	0.38978
573	GO:0045569	TRAIL binding	1	1	0.39	0.38978
574	GO:0004727	prenylated protein tyrosine phosphatase activity	1	1	0.39	0.38978
575	GO:0016160	amylase activity	1	1	0.39	0.38978
576	GO:0035643	L-DOPA receptor activity	1	1	0.39	0.38978
577	GO:0016154	pyrimidine-nucleoside phosphorylase activity	1	1	0.39	0.38978
578	GO:0008108	UDP-glucose:hexose-1-phosphate uridylyltransferase activity	1	1	0.39	0.38978
579	GO:0050354	triokinase activity	1	1	0.39	0.38978
580	GO:1990147	talin binding	1	1	0.39	0.38978
581	GO:0033971	hydroxyisourate hydrolase activity	1	1	0.39	0.38978
582	GO:0016936	galactoside binding	1	1	0.39	0.38978
583	GO:0015190	L-leucine transmembrane transporter activity	1	1	0.39	0.38978
584	GO:0015191	L-methionine transmembrane transporter activity	1	1	0.39	0.38978
585	GO:0052591	sn-glycerol-3-phosphate:ubiquinone-8 oxidoreductase activity	1	1	0.39	0.38978
586	GO:0015194	L-serine transmembrane transporter activity	1	1	0.39	0.38978
587	GO:0033164	glycolipid 1,6-alpha-mannosyltransferase activity	1	1	0.39	0.38978
588	GO:0031489	myosin V binding	1	1	0.39	0.38978
589	GO:0035605	peptidyl-cysteine S-nitrosylase activity	1	1	0.39	0.38978
590	GO:0008260	succinyl-CoA:3-oxo-acid CoA-transferase activity	1	1	0.39	0.38978
591	GO:0050333	thiamine triphosphate phosphatase activity	1	1	0.39	0.38978
592	GO:0051800	phosphatidylinositol-3,4-bisphosphate 3-phosphatase activity	1	1	0.39	0.38978
593	GO:0032190	acrosin binding	1	1	0.39	0.38978
594	GO:0045503	dynein light chain binding	1	1	0.39	0.38978
595	GO:0015182	L-asparagine transmembrane transporter activity	1	1	0.39	0.38978
596	GO:0015188	L-isoleucine transmembrane transporter activity	1	1	0.39	0.38978
597	GO:0033142	nuclear progesterone receptor binding	1	1	0.39	0.38978
598	GO:0050302	indole-3-acetaldehyde oxidase activity	1	1	0.39	0.38978
599	GO:0004865	protein serine/threonine phosphatase inhibitor activity	1	1	0.39	0.38978
600	GO:0015126	canalicular bile acid transmembrane transporter activity	1	1	0.39	0.38978
601	GO:0004092	carnitine O-acetyltransferase activity	1	1	0.39	0.38978
602	GO:0015111	iodide transmembrane transporter activity	1	1	0.39	0.38978
603	GO:0015141	succinate transmembrane transporter activity	1	1	0.39	0.38978
604	GO:0005171	hepatocyte growth factor receptor binding	1	1	0.39	0.38978
605	GO:0004822	isoleucine-tRNA ligase activity	1	1	0.39	0.38978
606	GO:0004824	lysine-tRNA ligase activity	1	1	0.39	0.38978
607	GO:0005175	CD27 receptor binding	1	1	0.39	0.38978
608	GO:0004827	proline-tRNA ligase activity	1	1	0.39	0.38978
609	GO:0004828	serine-tRNA ligase activity	1	1	0.39	0.38978
610	GO:0071209	U7 snRNA binding	1	1	0.39	0.38978
611	GO:0004053	arginase activity	1	1	0.39	0.38978
612	GO:0004816	asparagine-tRNA ligase activity	1	1	0.39	0.38978
613	GO:0005128	erythropoietin receptor binding	1	1	0.39	0.38978
614	GO:0004818	glutamate-tRNA ligase activity	1	1	0.39	0.38978
615	GO:0004087	carbamoyl-phosphate synthase (ammonia) activity	1	1	0.39	0.38978
616	GO:0016250	N-sulfoglucosamine sulfohydrolase activity	1	1	0.39	0.38978
617	GO:0004846	urate oxidase activity	1	1	0.39	0.38978
618	GO:0004847	urea carboxylase activity	1	1	0.39	0.38978
619	GO:0005118	sevenless binding	1	1	0.39	0.38978
620	GO:0004849	uridine kinase activity	1	1	0.39	0.38978
621	GO:0003860	3-hydroxyisobutyryl-CoA hydrolase activity	1	1	0.39	0.38978
622	GO:0050459	ethanolamine-phosphate phospho-lyase activity	1	1	0.39	0.38978
623	GO:0004831	tyrosine-tRNA ligase activity	1	1	0.39	0.38978
624	GO:0004832	valine-tRNA ligase activity	1	1	0.39	0.38978
625	GO:0016287	glycerone-phosphate O-acyltransferase activity	1	1	0.39	0.38978
626	GO:1990247	N6-methyladenosine-containing RNA binding	1	1	0.39	0.38978
627	GO:0004020	adenylylsulfate kinase activity	1	1	0.39	0.38978
628	GO:0016223	beta-alanine-pyruvate transaminase activity	1	1	0.39	0.38978
629	GO:0004042	acetyl-CoA:L-glutamate N-acetyltransferase activity	1	1	0.39	0.38978
630	GO:0004044	amidophosphoribosyltransferase activity	1	1	0.39	0.38978
631	GO:0003870	5-aminolevulinate synthase activity	1	1	0.39	0.38978
632	GO:0003872	6-phosphofructokinase activity	1	1	0.39	0.38978
633	GO:0003874	6-pyruvoyltetrahydropterin synthase activity	1	1	0.39	0.38978
634	GO:0001716	L-amino-acid oxidase activity	1	1	0.39	0.38978
635	GO:0003876	AMP deaminase activity	1	1	0.39	0.38978
636	GO:0004034	aldose 1-epimerase activity	1	1	0.39	0.38978
637	GO:0004037	allantoicase activity	1	1	0.39	0.38978
638	GO:0004038	allantoinase activity	1	1	0.39	0.38978
639	GO:0004039	allophanate hydrolase activity	1	1	0.39	0.38978
640	GO:0047389	glycerophosphocholine phosphodiesterase activity	1	1	0.39	0.38978
641	GO:0003829	beta-1,3-galactosyl-O-glycosyl-glycoprotein beta-1,6-N-acetylglucosaminyltransferase activity	1	1	0.39	0.38978
642	GO:0001730	2'-5'-oligoadenylate synthetase activity	1	1	0.39	0.38978
643	GO:0047323	[3-methyl-2-oxobutanoate dehydrogenase (acetyl-transferring)] kinase activity	1	1	0.39	0.38978
644	GO:0008750	NAD(P)+ transhydrogenase (AB-specific) activity	1	1	0.39	0.38978
645	GO:0004590	orotidine-5'-phosphate decarboxylase activity	1	1	0.39	0.38978
646	GO:0003842	1-pyrroline-5-carboxylate dehydrogenase activity	1	1	0.39	0.38978
647	GO:0052657	guanine phosphoribosyltransferase activity	1	1	0.39	0.38978
648	GO:0036458	hepatocyte growth factor binding	1	1	0.39	0.38978
649	GO:0030023	extracellular matrix constituent conferring elasticity	1	1	0.39	0.38978
650	GO:0047315	kynurenine-glyoxylate transaminase activity	1	1	0.39	0.38978
651	GO:0003834	beta-carotene 15,15'-dioxygenase activity	1	1	0.39	0.38978
652	GO:0005298	proline:sodium symporter activity	1	1	0.39	0.38978
653	GO:0048495	Roundabout binding	1	1	0.39	0.38978
654	GO:0015227	acyl carnitine transmembrane transporter activity	1	1	0.39	0.38978
655	GO:0052629	phosphatidylinositol-3,5-bisphosphate 3-phosphatase activity	1	1	0.39	0.38978
656	GO:0004569	glycoprotein endo-alpha-1,2-mannosidase activity	1	1	0.39	0.38978
657	GO:0004588	orotate phosphoribosyltransferase activity	1	1	0.39	0.38978
658	GO:0015230	FAD transmembrane transporter activity	1	1	0.39	0.38978
659	GO:0002058	uracil binding	1	1	0.39	0.38978
660	GO:0002059	thymine binding	1	1	0.39	0.38978
661	GO:0004573	Glc3Man9GlcNAc2 oligosaccharide glucosidase activity	1	1	0.39	0.38978
662	GO:0015234	thiamine transmembrane transporter activity	1	1	0.39	0.38978
663	GO:0061598	molybdopterin adenylyltransferase activity	1	1	0.39	0.38978
664	GO:0061599	molybdopterin molybdotransferase activity	1	1	0.39	0.38978
665	GO:0005277	acetylcholine transmembrane transporter activity	1	1	0.39	0.38978
666	GO:0004512	inositol-3-phosphate synthase activity	1	1	0.39	0.38978
667	GO:0032217	riboflavin transmembrane transporter activity	1	1	0.39	0.38978
668	GO:0001888	glucuronyl-galactosyl-proteoglycan 4-alpha-N-acetylglucosaminyltransferase activity	1	1	0.39	0.38978
669	GO:0030586	[methionine synthase] reductase activity	1	1	0.39	0.38978
670	GO:0035447	mycothiol synthase activity	1	1	0.39	0.38978
671	GO:0047451	(3R)-3-hydroxyoctanoyl-[acyl-carrier-protein] dehydratase activity	1	1	0.39	0.38978
672	GO:0050115	myosin-light-chain-phosphatase activity	1	1	0.39	0.38978
673	GO:0034701	tripeptidase activity	1	1	0.39	0.38978
674	GO:0008861	formate C-acetyltransferase activity	1	1	0.39	0.38978
675	GO:0030549	acetylcholine receptor activator activity	1	1	0.39	0.38978
676	GO:0018845	2-hydroxychromene-2-carboxylate isomerase activity	1	1	0.39	0.38978
677	GO:0047412	N-(long-chain-acyl)ethanolamine deacylase activity	1	1	0.39	0.38978
678	GO:0009922	fatty acid elongase activity	1	1	0.39	0.38978
679	GO:0017096	acetylserotonin O-methyltransferase activity	1	1	0.39	0.38978
680	GO:0017099	very-long-chain-acyl-CoA dehydrogenase activity	1	1	0.39	0.38978
681	GO:0019135	deoxyhypusine monooxygenase activity	1	1	0.39	0.38978
682	GO:0008823	cupric reductase activity	1	1	0.39	0.38978
683	GO:0052381	tRNA dimethylallyltransferase activity	1	1	0.39	0.38978
684	GO:0017050	D-erythro-sphingosine kinase activity	1	1	0.39	0.38978
685	GO:0008831	dTDP-4-dehydrorhamnose reductase activity	1	1	0.39	0.38978
686	GO:0008832	dGTPase activity	1	1	0.39	0.38978
687	GO:0004676	3-phosphoinositide-dependent protein kinase activity	1	1	0.39	0.38978
688	GO:0004610	phosphoacetylglucosamine mutase activity	1	1	0.39	0.38978
689	GO:0004613	phosphoenolpyruvate carboxykinase (GTP) activity	1	1	0.39	0.38978
690	GO:0047964	glyoxylate reductase (NAD+) activity	1	1	0.39	0.38978
691	GO:0004618	phosphoglycerate kinase activity	1	1	0.39	0.38978
692	GO:0072572	poly-ADP-D-ribose binding	1	1	0.39	0.38978
693	GO:0004648	O-phospho-L-serine:2-oxoglutarate aminotransferase activity	1	1	0.39	0.38978
694	GO:0050252	retinol O-fatty-acyltransferase activity	1	1	0.39	0.38978
695	GO:0017018	myosin phosphatase activity	1	1	0.39	0.38978
696	GO:0001587	Gq/11-coupled serotonin receptor activity	1	1	0.39	0.38978
697	GO:0047988	hydroxyacid-oxoacid transhydrogenase activity	1	1	0.39	0.38978
698	GO:0004638	phosphoribosylaminoimidazole carboxylase activity	1	1	0.39	0.38978
699	GO:0004639	phosphoribosylaminoimidazolesuccinocarboxamide synthase activity	1	1	0.39	0.38978
700	GO:0072544	L-DOPA binding	1	1	0.39	0.38978
701	GO:0072545	tyrosine binding	1	1	0.39	0.38978
702	GO:0030621	U4 snRNA binding	1	1	0.39	0.38978
703	GO:0004603	phenylethanolamine N-methyltransferase activity	1	1	0.39	0.38978
704	GO:0033857	diphosphoinositol-pentakisphosphate kinase activity	1	1	0.39	0.38978
705	GO:0034012	FAD-AMP lyase (cyclizing) activity	1	1	0.39	0.38978
706	GO:0061627	S-methylmethionine-homocysteine S-methyltransferase activity	1	1	0.39	0.38978
707	GO:0046964	3'-phosphoadenosine 5'-phosphosulfate transmembrane transporter activity	1	1	0.39	0.38978
708	GO:0047938	glucose-6-phosphate 1-epimerase activity	1	1	0.39	0.38978
709	GO:0034038	deoxyhypusine synthase activity	1	1	0.39	0.38978
710	GO:0008551	P-type cadmium transporter activity	1	1	0.39	0.38978
711	GO:0019211	phosphatase activator activity	1	1	0.39	0.38978
712	GO:0047117	enoyl-[acyl-carrier-protein] reductase (NADPH, A-specific) activity	1	1	0.39	0.38978
713	GO:0016040	glutamate synthase (NADH) activity	1	1	0.39	0.38978
714	GO:0043783	oxidoreductase activity, acting on metal ions, flavin as acceptor	1	1	0.39	0.38978
715	GO:0047130	saccharopine dehydrogenase (NADP+, L-lysine-forming) activity	1	1	0.39	0.38978
716	GO:0047131	saccharopine dehydrogenase (NAD+, L-glutamate-forming) activity	1	1	0.39	0.38978
717	GO:0050201	fucokinase activity	1	1	0.39	0.38978
718	GO:0035299	inositol pentakisphosphate 2-kinase activity	1	1	0.39	0.38978
719	GO:0004392	heme oxygenase (decyclizing) activity	1	1	0.39	0.38978
720	GO:0015056	corticotrophin-releasing factor receptor activity	1	1	0.39	0.38978
721	GO:0042799	histone H4K20 methyltransferase activity	1	1	0.39	0.38978
722	GO:0031702	type 1 angiotensin receptor binding	1	1	0.39	0.38978
723	GO:0008513	secondary active organic cation transmembrane transporter activity	1	1	0.39	0.38978
724	GO:0016005	phospholipase A2 activator activity	1	1	0.39	0.38978
725	GO:0008531	riboflavin kinase activity	1	1	0.39	0.38978
726	GO:0004361	glutaryl-CoA dehydrogenase activity	1	1	0.39	0.38978
727	GO:0004350	glutamate-5-semialdehyde dehydrogenase activity	1	1	0.39	0.38978
728	GO:0004351	glutamate decarboxylase activity	1	1	0.39	0.38978
729	GO:0004355	glutamate synthase (NADPH) activity	1	1	0.39	0.38978
730	GO:0004356	glutamine synthetase activity	1	1	0.39	0.38978
731	GO:0032810	sterol response element binding	1	1	0.39	0.38978
732	GO:0004358	glutamate N-acetyltransferase activity	1	1	0.39	0.38978
733	GO:0004359	glutaminase activity	1	1	0.39	0.38978
734	GO:0070401	NADP+ binding	1	1	0.39	0.38978
735	GO:0004371	glycerone kinase activity	1	1	0.39	0.38978
736	GO:0070404	NADH binding	1	1	0.39	0.38978
737	GO:0016505	peptidase activator activity involved in apoptotic process	7	3	2.73	0.38980
738	GO:0034979	NAD-dependent protein deacetylase activity	17	4	6.63	0.38995
739	GO:0016818	hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides	1086	408	423.3	0.39068
740	GO:0017076	purine nucleotide binding	2546	974	992.37	0.39095
741	GO:0008509	monoatomic anion transmembrane transporter activity	204	76	79.51	0.39179
742	GO:0050840	extracellular matrix binding	35	16	13.64	0.39534
743	GO:0033691	sialic acid binding	13	6	5.07	0.39556
744	GO:0030492	hemoglobin binding	13	6	5.07	0.39556
745	GO:0017080	sodium channel regulator activity	13	6	5.07	0.39556
746	GO:0004497	monooxygenase activity	169	75	65.87	0.39976
747	GO:0017154	semaphorin receptor activity	23	10	8.96	0.40392
748	GO:0070330	aromatase activity	23	10	8.96	0.40392
749	GO:0004181	metallocarboxypeptidase activity	28	12	10.91	0.40504
750	GO:0051880	G-quadruplex DNA binding	33	14	12.86	0.40529
751	GO:0008238	exopeptidase activity	149	67	58.08	0.42961
752	GO:0016830	carbon-carbon lyase activity	99	47	38.59	0.43362
753	GO:0016209	antioxidant activity	68	33	26.5	0.43384
754	GO:0005021	vascular endothelial growth factor receptor activity	31	13	12.08	0.43385
755	GO:0004977	melanocortin receptor activity	7	4	2.73	0.43442
756	GO:0030548	acetylcholine receptor regulator activity	7	4	2.73	0.43442
757	GO:0035254	glutamate receptor binding	15	7	5.85	0.43443
758	GO:0005536	glucose binding	6	3	2.34	0.43449
759	GO:0042834	peptidoglycan binding	6	3	2.34	0.43449
760	GO:0001965	G-protein alpha-subunit binding	6	3	2.34	0.43449
761	GO:0017168	5-oxoprolinase (ATP-hydrolyzing) activity	6	3	2.34	0.43449
762	GO:0004773	steryl-sulfatase activity	6	3	2.34	0.43449
763	GO:0004720	protein-lysine 6-oxidase activity	6	3	2.34	0.43449
764	GO:0031433	telethonin binding	6	3	2.34	0.43449
765	GO:0004096	catalase activity	6	3	2.34	0.43449
766	GO:0047499	calcium-independent phospholipase A2 activity	6	3	2.34	0.43449
767	GO:0050129	N-formylglutamate deformylase activity	6	3	2.34	0.43449
768	GO:0017060	3-galactosyl-N-acetylglucosaminide 4-alpha-L-fucosyltransferase activity	6	3	2.34	0.43449
769	GO:0004689	phosphorylase kinase activity	6	3	2.34	0.43449
770	GO:0048156	tau protein binding	6	3	2.34	0.43449
771	GO:0003691	double-stranded telomeric DNA binding	6	3	2.34	0.43449
772	GO:0070402	NADPH binding	6	3	2.34	0.43449
773	GO:0051536	iron-sulfur cluster binding	69	27	26.89	0.43455
774	GO:0008173	RNA methyltransferase activity	36	13	14.03	0.43468
775	GO:0004549	tRNA-specific ribonuclease activity	16	5	6.24	0.43470
776	GO:0019210	kinase inhibitor activity	29	10	11.3	0.43471
777	GO:0010181	FMN binding	26	11	10.13	0.43591
778	GO:0051087	protein-folding chaperone binding	39	21	15.2	0.43674
779	GO:0005080	protein kinase C binding	21	9	8.19	0.43774
780	GO:1901618	organic hydroxy compound transmembrane transporter activity	30	16	11.69	0.43851
781	GO:0015175	neutral L-amino acid transmembrane transporter activity	23	12	8.96	0.43866
782	GO:0004864	protein phosphatase inhibitor activity	17	8	6.63	0.43895
783	GO:0004535	poly(A)-specific ribonuclease activity	11	5	4.29	0.43904
784	GO:0005484	SNAP receptor activity	16	7	6.24	0.43906
785	GO:0030276	clathrin binding	18	7	7.02	0.43914
786	GO:0051015	actin filament binding	67	27	26.12	0.45795
787	GO:0001614	purinergic nucleotide receptor activity	34	14	13.25	0.46023
788	GO:0019003	GDP binding	24	10	9.35	0.46962
789	GO:0016772	transferase activity, transferring phosphorus-containing groups	2432	1007	947.94	0.47115
790	GO:0008236	serine-type peptidase activity	257	122	100.17	0.47122
791	GO:0070403	NAD+ binding	19	8	7.41	0.47538
792	GO:0003724	RNA helicase activity	26	10	10.13	0.47552
793	GO:0005109	frizzled binding	42	17	16.37	0.47904
794	GO:0004303	estradiol 17-beta-dehydrogenase [NAD(P)] activity	14	6	5.46	0.48237
795	GO:0042043	neurexin family protein binding	14	6	5.46	0.48237
796	GO:0002162	dystroglycan binding	14	6	5.46	0.48237
797	GO:0005344	oxygen carrier activity	9	4	3.51	0.49166
798	GO:0004089	carbonate dehydratase activity	9	4	3.51	0.49166
799	GO:0000149	SNARE binding	34	13	13.25	0.49176
800	GO:0016810	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds	140	48	54.57	0.49263
801	GO:0004721	phosphoprotein phosphatase activity	159	69	61.97	0.49638
802	GO:0005044	scavenger receptor activity	127	50	49.5	0.49748
803	GO:0004383	guanylate cyclase activity	27	11	10.52	0.49790
804	GO:0017124	SH3 domain binding	81	32	31.57	0.50322
805	GO:0003993	acid phosphatase activity	24	10	9.35	0.50648
806	GO:0070063	RNA polymerase binding	14	7	5.46	0.50697
807	GO:0004715	non-membrane spanning protein tyrosine kinase activity	40	16	15.59	0.50698
808	GO:0008484	sulfuric ester hydrolase activity	26	11	10.13	0.50703
809	GO:0017110	nucleoside diphosphate phosphatase activity	14	6	5.46	0.50706
810	GO:0004315	3-oxoacyl-[acyl-carrier-protein] synthase activity	4	2	1.56	0.50707
811	GO:0001601	peptide YY receptor activity	4	2	1.56	0.50707
812	GO:0050038	L-xylulose reductase (NADP+) activity	4	2	1.56	0.50707
813	GO:0008381	mechanosensitive monoatomic ion channel activity	4	2	1.56	0.50707
814	GO:0004169	dolichyl-phosphate-mannose-protein mannosyltransferase activity	4	2	1.56	0.50707
815	GO:0004152	dihydroorotate dehydrogenase activity	4	2	1.56	0.50707
816	GO:0080102	3-methylthiopropyl glucosinolate S-oxygenase activity	4	2	1.56	0.50707
817	GO:0080103	4-methylthiopropyl glucosinolate S-oxygenase activity	4	2	1.56	0.50707
818	GO:0080104	5-methylthiopropyl glucosinolate S-oxygenase activity	4	2	1.56	0.50707
819	GO:0080105	6-methylthiopropyl glucosinolate S-oxygenase activity	4	2	1.56	0.50707
820	GO:0080106	7-methylthiopropyl glucosinolate S-oxygenase activity	4	2	1.56	0.50707
821	GO:0080107	8-methylthiopropyl glucosinolate S-oxygenase activity	4	2	1.56	0.50707
822	GO:0003941	L-serine ammonia-lyase activity	4	2	1.56	0.50707
823	GO:0003947	(N-acetylneuraminyl)-galactosylglucosylceramide N-acetylgalactosaminyltransferase activity	4	2	1.56	0.50707
824	GO:0004100	chitin synthase activity	4	2	1.56	0.50707
825	GO:0008466	glycogenin glucosyltransferase activity	4	2	1.56	0.50707
826	GO:0051787	misfolded protein binding	4	2	1.56	0.50707
827	GO:0008139	nuclear localization sequence binding	4	2	1.56	0.50707
828	GO:0016972	thiol oxidase activity	4	2	1.56	0.50707
829	GO:0008263	pyrimidine-specific mismatch base pair DNA N-glycosylase activity	4	2	1.56	0.50707
830	GO:0015187	glycine transmembrane transporter activity	4	2	1.56	0.50707
831	GO:0005174	CD40 receptor binding	4	2	1.56	0.50707
832	GO:0004035	alkaline phosphatase activity	4	2	1.56	0.50707
833	GO:0052650	NADP-retinol dehydrogenase activity	4	2	1.56	0.50707
834	GO:0004596	peptide alpha-N-acetyltransferase activity	4	2	1.56	0.50707
835	GO:0016207	4-coumarate-CoA ligase activity	4	2	1.56	0.50707
836	GO:0004571	mannosyl-oligosaccharide 1,2-alpha-mannosidase activity	4	2	1.56	0.50707
837	GO:0001094	TFIID-class transcription factor complex binding	4	2	1.56	0.50707
838	GO:0004533	exoribonuclease H activity	4	2	1.56	0.50707
839	GO:0045322	unmethylated CpG binding	4	2	1.56	0.50707
840	GO:0031210	phosphatidylcholine binding	4	2	1.56	0.50707
841	GO:0008889	glycerophosphodiester phosphodiesterase activity	4	2	1.56	0.50707
842	GO:0031208	POZ domain binding	4	2	1.56	0.50707
843	GO:0003696	satellite DNA binding	4	2	1.56	0.50707
844	GO:0010997	anaphase-promoting complex binding	4	2	1.56	0.50707
845	GO:0046922	peptide-O-fucosyltransferase activity	4	2	1.56	0.50707
846	GO:0071532	ankyrin repeat binding	4	2	1.56	0.50707
847	GO:0035256	G protein-coupled glutamate receptor binding	4	2	1.56	0.50707
848	GO:0004382	GDP phosphatase activity	4	2	1.56	0.50707
849	GO:0008502	melatonin receptor activity	4	2	1.56	0.50707
850	GO:0016635	oxidoreductase activity, acting on the CH-CH group of donors, quinone or related compound as acceptor	7	3	2.73	0.50709
851	GO:0016740	transferase activity	4015	1627	1564.96	0.51445
852	GO:0004725	protein tyrosine phosphatase activity	105	43	40.93	0.51756
853	GO:0015296	monoatomic anion:monoatomic cation symporter activity	34	11	13.25	0.51794
854	GO:0004523	RNA-DNA hybrid ribonuclease activity	84	33	32.74	0.51829
855	GO:0004386	helicase activity	373	160	145.39	0.52837
856	GO:0005539	glycosaminoglycan binding	190	83	74.06	0.53127
857	GO:0015269	calcium-activated potassium channel activity	19	8	7.41	0.53257
858	GO:0005041	low-density lipoprotein particle receptor activity	12	5	4.68	0.53261
859	GO:0004467	long-chain fatty acid-CoA ligase activity	12	5	4.68	0.53261
860	GO:0070273	phosphatidylinositol-4-phosphate binding	12	5	4.68	0.53261
861	GO:0030976	thiamine pyrophosphate binding	12	5	4.68	0.53261
862	GO:0031624	ubiquitin conjugating enzyme binding	12	5	4.68	0.53261
863	GO:0005313	L-glutamate transmembrane transporter activity	12	5	4.68	0.53261
864	GO:0004879	nuclear receptor activity	12	5	4.68	0.53261
865	GO:0001056	RNA polymerase III activity	12	5	4.68	0.53261
866	GO:0004622	lysophospholipase activity	12	5	4.68	0.53261
867	GO:0015171	amino acid transmembrane transporter activity	67	25	26.12	0.53283
868	GO:0033842	N-acetyl-beta-glucosaminyl-glycoprotein 4-beta-N-acetylgalactosaminyltransferase activity	25	10	9.74	0.53378
869	GO:0004806	triglyceride lipase activity	33	13	12.86	0.54624
870	GO:0008047	enzyme activator activity	287	115	111.87	0.54640
871	GO:0005230	extracellular ligand-gated monoatomic ion channel activity	139	41	54.18	0.54960
872	GO:0016597	amino acid binding	113	47	44.04	0.55148
873	GO:0043138	3'-5' DNA helicase activity	54	21	21.05	0.55678
874	GO:0017153	sodium:dicarboxylate symporter activity	8	4	3.12	0.55761
875	GO:0097493	structural molecule activity conferring elasticity	8	4	3.12	0.55761
876	GO:0019826	oxygen sensor activity	7	3	2.73	0.55768
877	GO:0033678	5'-3' DNA/RNA helicase activity	7	3	2.73	0.55768
878	GO:0008312	7S RNA binding	7	3	2.73	0.55768
879	GO:0060072	large conductance calcium-activated potassium channel activity	7	3	2.73	0.55768
880	GO:0008454	alpha-1,3-mannosylglycoprotein 4-beta-N-acetylglucosaminyltransferase activity	7	3	2.73	0.55768
881	GO:0034450	ubiquitin-ubiquitin ligase activity	7	3	2.73	0.55768
882	GO:0071949	FAD binding	7	3	2.73	0.55768
883	GO:0008179	adenylate cyclase binding	7	3	2.73	0.55768
884	GO:0016934	extracellularly glycine-gated chloride channel activity	7	3	2.73	0.55768
885	GO:0003785	actin monomer binding	7	3	2.73	0.55768
886	GO:0008253	5'-nucleotidase activity	7	3	2.73	0.55768
887	GO:0031404	chloride ion binding	7	3	2.73	0.55768
888	GO:0004075	biotin carboxylase activity	7	3	2.73	0.55768
889	GO:0004047	aminomethyltransferase activity	7	3	2.73	0.55768
890	GO:0004566	beta-glucuronidase activity	7	3	2.73	0.55768
891	GO:0015248	sterol transporter activity	7	3	2.73	0.55768
892	GO:0004525	ribonuclease III activity	7	3	2.73	0.55768
893	GO:0005229	intracellular calcium activated chloride channel activity	7	3	2.73	0.55768
894	GO:0043262	ADP phosphatase activity	7	3	2.73	0.55768
895	GO:0032794	GTPase activating protein binding	7	3	2.73	0.55768
896	GO:0043237	laminin-1 binding	7	3	2.73	0.55768
897	GO:0004645	1,4-alpha-oligoglucan phosphorylase activity	7	3	2.73	0.55768
898	GO:0008504	monoamine transmembrane transporter activity	7	3	2.73	0.55768
899	GO:0030275	LRR domain binding	10	4	3.9	0.55770
900	GO:0017069	snRNA binding	16	6	6.24	0.55774
901	GO:0005543	phospholipid binding	234	81	91.21	0.55944
902	GO:0016462	pyrophosphatase activity	1085	407	422.91	0.55971
903	GO:0060589	nucleoside-triphosphatase regulator activity	348	113	135.64	0.56044
904	GO:0005272	sodium channel activity	84	35	32.74	0.56441
905	GO:0003990	acetylcholinesterase activity	15	6	5.85	0.56477
906	GO:0042605	peptide antigen binding	15	6	5.85	0.56477
907	GO:0017116	single-stranded DNA helicase activity	15	6	5.85	0.56477
908	GO:0050661	NADP binding	56	23	21.83	0.56511
909	GO:0051427	hormone receptor binding	43	17	16.76	0.58635
910	GO:0004435	phosphatidylinositol phospholipase C activity	18	7	7.02	0.59140
911	GO:0072341	modified amino acid binding	67	26	26.12	0.59142
912	GO:0003968	RNA-dependent RNA polymerase activity	10	4	3.9	0.59180
913	GO:0003943	N-acetylgalactosamine-4-sulfatase activity	10	4	3.9	0.59180
914	GO:0008469	histone arginine N-methyltransferase activity	10	4	3.9	0.59180
